Instance,cbo_sum,wmc_sum,dit_sum,rfc_sum,lcom_sum,totalMethods_sum,staticMethods_sum,publicMethods_sum,privateMethods_sum,protectedMethods_sum,defaultMethods_sum,abstractMethods_sum,finalMethods_sum,synchronizedMethods_sum,totalFields_sum,staticFields_sum,publicFields_sum,privateFields_sum,protectedFields_sum,defaultFields_sum,finalFields_sum,synchronizedFields_sum,nosi_sum,loc_sum,returnQty_sum,loopQty_sum,comparisonsQty_sum,tryCatchQty_sum,parenthesizedExpsQty_sum,stringLiteralsQty_sum,numbersQty_sum,assignmentsQty_sum,mathOperationsQty_sum,variablesQty_sum,maxNestedBlocks_sum,anonymousClassesQty_sum,subClassesQty_sum,lambdasQty_sum,uniqueWordsQty_sum,modifiers_sum,cbo_max,wmc_max,dit_max,rfc_max,lcom_max,totalMethods_max,staticMethods_max,publicMethods_max,privateMethods_max,protectedMethods_max,defaultMethods_max,abstractMethods_max,finalMethods_max,synchronizedMethods_max,totalFields_max,staticFields_max,publicFields_max,privateFields_max,protectedFields_max,defaultFields_max,finalFields_max,synchronizedFields_max,nosi_max,loc_max,returnQty_max,loopQty_max,comparisonsQty_max,tryCatchQty_max,parenthesizedExpsQty_max,stringLiteralsQty_max,numbersQty_max,assignmentsQty_max,mathOperationsQty_max,variablesQty_max,maxNestedBlocks_max,anonymousClassesQty_max,subClassesQty_max,lambdasQty_max,uniqueWordsQty_max,modifiers_max,cbo_std,wmc_std,dit_std,rfc_std,lcom_std,totalMethods_std,staticMethods_std,publicMethods_std,privateMethods_std,protectedMethods_std,defaultMethods_std,abstractMethods_std,finalMethods_std,synchronizedMethods_std,totalFields_std,staticFields_std,publicFields_std,privateFields_std,protectedFields_std,defaultFields_std,finalFields_std,synchronizedFields_std,nosi_std,loc_std,returnQty_std,loopQty_std,comparisonsQty_std,tryCatchQty_std,parenthesizedExpsQty_std,stringLiteralsQty_std,numbersQty_std,assignmentsQty_std,mathOperationsQty_std,variablesQty_std,maxNestedBlocks_std,anonymousClassesQty_std,subClassesQty_std,lambdasQty_std,uniqueWordsQty_std,modifiers_std,cbo_mean,wmc_mean,dit_mean,rfc_mean,lcom_mean,totalMethods_mean,staticMethods_mean,publicMethods_mean,privateMethods_mean,protectedMethods_mean,defaultMethods_mean,abstractMethods_mean,finalMethods_mean,synchronizedMethods_mean,totalFields_mean,staticFields_mean,publicFields_mean,privateFields_mean,protectedFields_mean,defaultFields_mean,finalFields_mean,synchronizedFields_mean,nosi_mean,loc_mean,returnQty_mean,loopQty_mean,comparisonsQty_mean,tryCatchQty_mean,parenthesizedExpsQty_mean,stringLiteralsQty_mean,numbersQty_mean,assignmentsQty_mean,mathOperationsQty_mean,variablesQty_mean,maxNestedBlocks_mean,anonymousClassesQty_mean,subClassesQty_mean,lambdasQty_mean,uniqueWordsQty_mean,modifiers_mean,Label
mockito-mockito_3.0.6,5837,6272,1434,8031,30179,4629,623,3711,396,41,0,17,4,1,1056,164,71,766,17,0,417,0,5814,47251,1770,261,288,510,152,5308,3106,3837,446,3602,381,299,684,3,43715,15168,53,276,6,129,1631,83,23,76,16,5,0,14,3,6,39,33,11,39,1,0,35,0,52,855,78,13,108,6,28,81,149,219,69,104,4,16,6,0,542,1025,5837,6272,1434,8031,30179,4629,623,3711,396,41,0,17,4,1,1056,164,71,766,17,0,417,0,5814,47251,1770,261,288,510,152,5308,3106,3837,446,3602,381,299,684,3,43715,15168,49,117,19,167,6441,114,83,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,827,105,20,41,23,35,449,482,282,74,138,5,12,24,1,1600,1025,euclidean
mockito-mockito_3.0.6,5837,6272,1434,8031,30179,4629,623,3711,396,41,0,17,4,1,1056,164,71,766,17,0,417,0,5814,47251,1770,261,288,510,152,5308,3106,3837,446,3602,381,299,684,3,43715,15168,49,117,19,167,6441,114,83,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,827,105,20,41,23,35,449,482,282,74,138,5,12,24,1,1600,1025,1702,2928,262,2298,4582,1302,140,938,188,13,0,17,8,6,715,138,41,603,4,0,490,0,647,14866,880,203,465,24,222,766,1679,2588,721,1836,169,52,14,0,8957,8457,53,276,6,129,1631,83,23,76,16,5,0,14,3,6,39,33,11,39,1,0,35,0,52,855,78,13,108,6,28,81,149,219,69,104,4,16,6,0,542,1025,euclidean
mockito-mockito_3.0.6,5837,6272,1434,8031,30179,4629,623,3711,396,41,0,17,4,1,1056,164,71,766,17,0,417,0,5814,47251,1770,261,288,510,152,5308,3106,3837,446,3602,381,299,684,3,43715,15168,49,117,19,167,6441,114,83,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,827,105,20,41,23,35,449,482,282,74,138,5,12,24,1,1600,1025,1702,2928,262,2298,4582,1302,140,938,188,13,0,17,8,6,715,138,41,603,4,0,490,0,647,14866,880,203,465,24,222,766,1679,2588,721,1836,169,52,14,0,8957,8457,49,117,19,167,6441,114,83,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,827,105,20,41,23,35,449,482,282,74,138,5,12,24,1,1600,1025,euclidean
mockito-mockito_3.0.6,5837,6272,1434,8031,30179,4629,623,3711,396,41,0,17,4,1,1056,164,71,766,17,0,417,0,5814,47251,1770,261,288,510,152,5308,3106,3837,446,3602,381,299,684,3,43715,15168,49,117,19,167,6441,114,83,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,827,105,20,41,23,35,449,482,282,74,138,5,12,24,1,1600,1025,5837,6272,1434,8031,30179,4629,623,3711,396,41,0,17,4,1,1056,164,71,766,17,0,417,0,5814,47251,1770,261,288,510,152,5308,3106,3837,446,3602,381,299,684,3,43715,15168,53,276,6,129,1631,83,23,76,16,5,0,14,3,6,39,33,11,39,1,0,35,0,52,855,78,13,108,6,28,81,149,219,69,104,4,16,6,0,542,1025,euclidean
mockito-mockito_3.0.6,5837,6272,1434,8031,30179,4629,623,3711,396,41,0,17,4,1,1056,164,71,766,17,0,417,0,5814,47251,1770,261,288,510,152,5308,3106,3837,446,3602,381,299,684,3,43715,15168,49,117,19,167,6441,114,83,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,827,105,20,41,23,35,449,482,282,74,138,5,12,24,1,1600,1025,5837,6272,1434,8031,30179,4629,623,3711,396,41,0,17,4,1,1056,164,71,766,17,0,417,0,5814,47251,1770,261,288,510,152,5308,3106,3837,446,3602,381,299,684,3,43715,15168,49,117,19,167,6441,114,83,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,827,105,20,41,23,35,449,482,282,74,138,5,12,24,1,1600,1025,euclidean
mockito-mockito_3.0.7,1702,2932,262,2300,4593,1302,140,938,188,13,0,17,8,6,716,138,41,604,4,0,490,0,649,14881,880,203,464,24,222,766,1679,2597,721,1839,169,52,14,0,8960,8457,53,276,6,131,1589,83,23,76,16,5,0,14,3,6,39,33,11,39,1,0,35,0,52,855,78,13,108,6,28,81,149,219,69,104,4,16,6,0,545,1025,1702,2932,262,2300,4593,1302,140,938,188,13,0,17,8,6,716,138,41,604,4,0,490,0,649,14881,880,203,464,24,222,766,1679,2597,721,1839,169,52,14,0,8960,8457,53,276,6,131,1589,83,23,76,16,5,0,14,3,6,39,33,11,39,1,0,35,0,52,855,78,13,108,6,28,81,149,219,69,104,4,16,6,0,545,1025,euclidean
mockito-mockito_3.0.7,1702,2932,262,2300,4593,1302,140,938,188,13,0,17,8,6,716,138,41,604,4,0,490,0,649,14881,880,203,464,24,222,766,1679,2597,721,1839,169,52,14,0,8960,8457,53,276,6,131,1589,83,23,76,16,5,0,14,3,6,39,33,11,39,1,0,35,0,52,855,78,13,108,6,28,81,149,219,69,104,4,16,6,0,545,1025,1702,2932,262,2300,4593,1302,140,938,188,13,0,17,8,6,716,138,41,604,4,0,490,0,649,14881,880,203,464,24,222,766,1679,2597,721,1839,169,52,14,0,8960,8457,49,117,19,167,6441,114,83,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,827,105,20,41,23,35,449,482,282,74,138,5,12,24,1,1600,1025,euclidean
mockito-mockito_3.0.7,1702,2932,262,2300,4593,1302,140,938,188,13,0,17,8,6,716,138,41,604,4,0,490,0,649,14881,880,203,464,24,222,766,1679,2597,721,1839,169,52,14,0,8960,8457,53,276,6,131,1589,83,23,76,16,5,0,14,3,6,39,33,11,39,1,0,35,0,52,855,78,13,108,6,28,81,149,219,69,104,4,16,6,0,545,1025,5837,6272,1434,8031,30179,4629,623,3711,396,41,0,17,4,1,1056,164,71,766,17,0,417,0,5814,47251,1770,261,288,510,152,5308,3106,3837,446,3602,381,299,684,3,43715,15168,53,276,6,131,1589,83,23,76,16,5,0,14,3,6,39,33,11,39,1,0,35,0,52,855,78,13,108,6,28,81,149,219,69,104,4,16,6,0,545,1025,euclidean
mockito-mockito_3.0.7,1702,2932,262,2300,4593,1302,140,938,188,13,0,17,8,6,716,138,41,604,4,0,490,0,649,14881,880,203,464,24,222,766,1679,2597,721,1839,169,52,14,0,8960,8457,53,276,6,131,1589,83,23,76,16,5,0,14,3,6,39,33,11,39,1,0,35,0,52,855,78,13,108,6,28,81,149,219,69,104,4,16,6,0,545,1025,5837,6272,1434,8031,30179,4629,623,3711,396,41,0,17,4,1,1056,164,71,766,17,0,417,0,5814,47251,1770,261,288,510,152,5308,3106,3837,446,3602,381,299,684,3,43715,15168,49,117,19,167,6441,114,83,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,827,105,20,41,23,35,449,482,282,74,138,5,12,24,1,1600,1025,euclidean
mockito-mockito_3.0.7,1702,2932,262,2300,4593,1302,140,938,188,13,0,17,8,6,716,138,41,604,4,0,490,0,649,14881,880,203,464,24,222,766,1679,2597,721,1839,169,52,14,0,8960,8457,49,117,19,167,6441,114,83,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,827,105,20,41,23,35,449,482,282,74,138,5,12,24,1,1600,1025,1702,2932,262,2300,4593,1302,140,938,188,13,0,17,8,6,716,138,41,604,4,0,490,0,649,14881,880,203,464,24,222,766,1679,2597,721,1839,169,52,14,0,8960,8457,53,276,6,131,1589,83,23,76,16,5,0,14,3,6,39,33,11,39,1,0,35,0,52,855,78,13,108,6,28,81,149,219,69,104,4,16,6,0,545,1025,euclidean
mockito-mockito_3.0.7,1702,2932,262,2300,4593,1302,140,938,188,13,0,17,8,6,716,138,41,604,4,0,490,0,649,14881,880,203,464,24,222,766,1679,2597,721,1839,169,52,14,0,8960,8457,49,117,19,167,6441,114,83,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,827,105,20,41,23,35,449,482,282,74,138,5,12,24,1,1600,1025,1702,2932,262,2300,4593,1302,140,938,188,13,0,17,8,6,716,138,41,604,4,0,490,0,649,14881,880,203,464,24,222,766,1679,2597,721,1839,169,52,14,0,8960,8457,49,117,19,167,6441,114,83,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,827,105,20,41,23,35,449,482,282,74,138,5,12,24,1,1600,1025,euclidean
mockito-mockito_3.0.7,1702,2932,262,2300,4593,1302,140,938,188,13,0,17,8,6,716,138,41,604,4,0,490,0,649,14881,880,203,464,24,222,766,1679,2597,721,1839,169,52,14,0,8960,8457,49,117,19,167,6441,114,83,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,827,105,20,41,23,35,449,482,282,74,138,5,12,24,1,1600,1025,5837,6272,1434,8031,30179,4629,623,3711,396,41,0,17,4,1,1056,164,71,766,17,0,417,0,5814,47251,1770,261,288,510,152,5308,3106,3837,446,3602,381,299,684,3,43715,15168,53,276,6,131,1589,83,23,76,16,5,0,14,3,6,39,33,11,39,1,0,35,0,52,855,78,13,108,6,28,81,149,219,69,104,4,16,6,0,545,1025,euclidean
mockito-mockito_3.0.7,1702,2932,262,2300,4593,1302,140,938,188,13,0,17,8,6,716,138,41,604,4,0,490,0,649,14881,880,203,464,24,222,766,1679,2597,721,1839,169,52,14,0,8960,8457,49,117,19,167,6441,114,83,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,827,105,20,41,23,35,449,482,282,74,138,5,12,24,1,1600,1025,5837,6272,1434,8031,30179,4629,623,3711,396,41,0,17,4,1,1056,164,71,766,17,0,417,0,5814,47251,1770,261,288,510,152,5308,3106,3837,446,3602,381,299,684,3,43715,15168,49,117,19,167,6441,114,83,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,827,105,20,41,23,35,449,482,282,74,138,5,12,24,1,1600,1025,euclidean
mockito-mockito_3.0.7,5837,6272,1434,8031,30179,4629,623,3711,396,41,0,17,4,1,1056,164,71,766,17,0,417,0,5814,47251,1770,261,288,510,152,5308,3106,3837,446,3602,381,299,684,3,43715,15168,53,276,6,131,1589,83,23,76,16,5,0,14,3,6,39,33,11,39,1,0,35,0,52,855,78,13,108,6,28,81,149,219,69,104,4,16,6,0,545,1025,1702,2932,262,2300,4593,1302,140,938,188,13,0,17,8,6,716,138,41,604,4,0,490,0,649,14881,880,203,464,24,222,766,1679,2597,721,1839,169,52,14,0,8960,8457,53,276,6,131,1589,83,23,76,16,5,0,14,3,6,39,33,11,39,1,0,35,0,52,855,78,13,108,6,28,81,149,219,69,104,4,16,6,0,545,1025,euclidean
mockito-mockito_3.0.7,5837,6272,1434,8031,30179,4629,623,3711,396,41,0,17,4,1,1056,164,71,766,17,0,417,0,5814,47251,1770,261,288,510,152,5308,3106,3837,446,3602,381,299,684,3,43715,15168,53,276,6,131,1589,83,23,76,16,5,0,14,3,6,39,33,11,39,1,0,35,0,52,855,78,13,108,6,28,81,149,219,69,104,4,16,6,0,545,1025,1702,2932,262,2300,4593,1302,140,938,188,13,0,17,8,6,716,138,41,604,4,0,490,0,649,14881,880,203,464,24,222,766,1679,2597,721,1839,169,52,14,0,8960,8457,49,117,19,167,6441,114,83,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,827,105,20,41,23,35,449,482,282,74,138,5,12,24,1,1600,1025,euclidean
mockito-mockito_3.0.7,5837,6272,1434,8031,30179,4629,623,3711,396,41,0,17,4,1,1056,164,71,766,17,0,417,0,5814,47251,1770,261,288,510,152,5308,3106,3837,446,3602,381,299,684,3,43715,15168,53,276,6,131,1589,83,23,76,16,5,0,14,3,6,39,33,11,39,1,0,35,0,52,855,78,13,108,6,28,81,149,219,69,104,4,16,6,0,545,1025,5837,6272,1434,8031,30179,4629,623,3711,396,41,0,17,4,1,1056,164,71,766,17,0,417,0,5814,47251,1770,261,288,510,152,5308,3106,3837,446,3602,381,299,684,3,43715,15168,53,276,6,131,1589,83,23,76,16,5,0,14,3,6,39,33,11,39,1,0,35,0,52,855,78,13,108,6,28,81,149,219,69,104,4,16,6,0,545,1025,euclidean
mockito-mockito_3.0.7,5837,6272,1434,8031,30179,4629,623,3711,396,41,0,17,4,1,1056,164,71,766,17,0,417,0,5814,47251,1770,261,288,510,152,5308,3106,3837,446,3602,381,299,684,3,43715,15168,53,276,6,131,1589,83,23,76,16,5,0,14,3,6,39,33,11,39,1,0,35,0,52,855,78,13,108,6,28,81,149,219,69,104,4,16,6,0,545,1025,5837,6272,1434,8031,30179,4629,623,3711,396,41,0,17,4,1,1056,164,71,766,17,0,417,0,5814,47251,1770,261,288,510,152,5308,3106,3837,446,3602,381,299,684,3,43715,15168,49,117,19,167,6441,114,83,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,827,105,20,41,23,35,449,482,282,74,138,5,12,24,1,1600,1025,euclidean
mockito-mockito_3.0.7,5837,6272,1434,8031,30179,4629,623,3711,396,41,0,17,4,1,1056,164,71,766,17,0,417,0,5814,47251,1770,261,288,510,152,5308,3106,3837,446,3602,381,299,684,3,43715,15168,49,117,19,167,6441,114,83,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,827,105,20,41,23,35,449,482,282,74,138,5,12,24,1,1600,1025,1702,2932,262,2300,4593,1302,140,938,188,13,0,17,8,6,716,138,41,604,4,0,490,0,649,14881,880,203,464,24,222,766,1679,2597,721,1839,169,52,14,0,8960,8457,53,276,6,131,1589,83,23,76,16,5,0,14,3,6,39,33,11,39,1,0,35,0,52,855,78,13,108,6,28,81,149,219,69,104,4,16,6,0,545,1025,euclidean
mockito-mockito_3.0.7,5837,6272,1434,8031,30179,4629,623,3711,396,41,0,17,4,1,1056,164,71,766,17,0,417,0,5814,47251,1770,261,288,510,152,5308,3106,3837,446,3602,381,299,684,3,43715,15168,49,117,19,167,6441,114,83,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,827,105,20,41,23,35,449,482,282,74,138,5,12,24,1,1600,1025,1702,2932,262,2300,4593,1302,140,938,188,13,0,17,8,6,716,138,41,604,4,0,490,0,649,14881,880,203,464,24,222,766,1679,2597,721,1839,169,52,14,0,8960,8457,49,117,19,167,6441,114,83,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,827,105,20,41,23,35,449,482,282,74,138,5,12,24,1,1600,1025,euclidean
mockito-mockito_3.0.7,5837,6272,1434,8031,30179,4629,623,3711,396,41,0,17,4,1,1056,164,71,766,17,0,417,0,5814,47251,1770,261,288,510,152,5308,3106,3837,446,3602,381,299,684,3,43715,15168,49,117,19,167,6441,114,83,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,827,105,20,41,23,35,449,482,282,74,138,5,12,24,1,1600,1025,5837,6272,1434,8031,30179,4629,623,3711,396,41,0,17,4,1,1056,164,71,766,17,0,417,0,5814,47251,1770,261,288,510,152,5308,3106,3837,446,3602,381,299,684,3,43715,15168,53,276,6,131,1589,83,23,76,16,5,0,14,3,6,39,33,11,39,1,0,35,0,52,855,78,13,108,6,28,81,149,219,69,104,4,16,6,0,545,1025,euclidean
mockito-mockito_3.0.7,5837,6272,1434,8031,30179,4629,623,3711,396,41,0,17,4,1,1056,164,71,766,17,0,417,0,5814,47251,1770,261,288,510,152,5308,3106,3837,446,3602,381,299,684,3,43715,15168,49,117,19,167,6441,114,83,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,827,105,20,41,23,35,449,482,282,74,138,5,12,24,1,1600,1025,5837,6272,1434,8031,30179,4629,623,3711,396,41,0,17,4,1,1056,164,71,766,17,0,417,0,5814,47251,1770,261,288,510,152,5308,3106,3837,446,3602,381,299,684,3,43715,15168,49,117,19,167,6441,114,83,113,9,5,0,6,2,1,17,10,8,17,13,0,11,0,328,827,105,20,41,23,35,449,482,282,74,138,5,12,24,1,1600,1025,euclidean
mybatis-mybatis-3_3.4.0,4190,7488,1239,7741,24709,5334,302,4292,432,111,0,20,6,28,2556,1304,1047,1331,164,0,1352,0,1238,48458,2344,292,480,766,139,5411,2331,8054,462,7151,389,125,87,0,28134,19618,79,248,7,224,7077,122,23,118,52,12,0,4,3,11,1001,1000,1000,28,46,0,1000,0,36,1010,72,24,30,58,22,1000,143,1001,25,1001,8,59,9,0,1005,1025,4190,7488,1239,7741,24709,5334,302,4292,432,111,0,20,6,28,2556,1304,1047,1331,164,0,1352,0,1238,48458,2344,292,480,766,139,5411,2331,8054,462,7151,389,125,87,0,28134,19618,79,248,7,224,7077,122,23,118,52,12,0,4,3,11,1001,1000,1000,28,46,0,1000,0,36,1010,72,24,30,58,22,1000,143,1001,25,1001,8,59,9,0,1005,1025,cosine
mybatis-mybatis-3_3.4.1,4325,7758,1263,8043,25427,5581,305,4517,432,111,0,24,6,28,2595,1315,1050,1363,167,0,1361,0,1245,50293,2384,295,483,793,138,5637,2604,8233,467,7326,389,133,87,0,29001,19641,79,250,7,222,7320,124,23,120,52,12,0,7,3,11,1001,1000,1000,28,47,0,1000,0,36,1010,73,25,32,58,22,1000,143,1001,25,1001,8,59,9,0,1005,1025,4325,7758,1263,8043,25427,5581,305,4517,432,111,0,24,6,28,2595,1315,1050,1363,167,0,1361,0,1245,50293,2384,295,483,793,138,5637,2604,8233,467,7326,389,133,87,0,29001,19641,79,250,7,222,7320,124,23,120,52,12,0,7,3,11,1001,1000,1000,28,47,0,1000,0,36,1010,73,25,32,58,22,1000,143,1001,25,1001,8,59,9,0,1005,1025,cosine
mybatis-mybatis-3_3.4.2,4526,8015,1304,8405,26883,5795,309,4697,442,113,1,24,6,28,2665,1324,1057,1411,168,0,1366,0,1321,52345,2473,298,492,830,155,5948,2682,8483,478,7588,388,148,107,0,30124,19672,79,251,7,224,7693,127,23,123,52,12,1,7,3,11,1001,1000,1000,28,48,0,1000,0,36,1010,75,25,32,58,22,1000,143,1001,25,1001,8,59,9,0,1005,1025,4526,8015,1304,8405,26883,5795,309,4697,442,113,1,24,6,28,2665,1324,1057,1411,168,0,1366,0,1321,52345,2473,298,492,830,155,5948,2682,8483,478,7588,388,148,107,0,30124,19672,79,251,7,224,7693,127,23,123,52,12,1,7,3,11,1001,1000,1000,28,48,0,1000,0,36,1010,75,25,32,58,22,1000,143,1001,25,1001,8,59,9,0,1005,1025,cosine
mybatis-mybatis-3_3.4.3,4641,8130,1328,8577,27168,5879,316,4765,445,112,2,24,6,28,2705,1328,1064,1444,168,0,1393,0,1426,53416,2522,300,499,848,158,6018,2774,8631,475,7711,388,148,118,0,30694,19692,79,265,7,232,7693,127,23,123,55,12,1,7,3,11,1001,1000,1000,28,48,0,1000,0,66,1010,75,27,32,58,22,1000,149,1001,25,1001,8,59,9,0,1005,1025,4641,8130,1328,8577,27168,5879,316,4765,445,112,2,24,6,28,2705,1328,1064,1444,168,0,1393,0,1426,53416,2522,300,499,848,158,6018,2774,8631,475,7711,388,148,118,0,30694,19692,79,265,7,232,7693,127,23,123,55,12,1,7,3,11,1001,1000,1000,28,48,0,1000,0,66,1010,75,27,32,58,22,1000,149,1001,25,1001,8,59,9,0,1005,1025,cosine
mybatis-mybatis-3_3.4.4,4641,8130,1328,8577,27168,5879,316,4765,445,112,2,24,6,28,2705,1328,1064,1444,168,0,1393,0,1426,53416,2522,300,499,848,158,6018,2774,8631,475,7711,388,148,118,0,30694,19692,79,265,7,232,7693,127,23,123,55,12,1,7,3,11,1001,1000,1000,28,48,0,1000,0,66,1010,75,27,32,58,22,1000,149,1001,25,1001,8,59,9,0,1005,1025,4641,8130,1328,8577,27168,5879,316,4765,445,112,2,24,6,28,2705,1328,1064,1444,168,0,1393,0,1426,53416,2522,300,499,848,158,6018,2774,8631,475,7711,388,148,118,0,30694,19692,79,265,7,232,7693,127,23,123,55,12,1,7,3,11,1001,1000,1000,28,48,0,1000,0,66,1010,75,27,32,58,22,1000,149,1001,25,1001,8,59,9,0,1005,1025,cosine
mybatis-mybatis-3_3.4.5,4807,8387,1400,9113,27690,6080,334,4938,455,112,2,24,6,28,2751,1370,1051,1502,169,0,1592,0,1511,55384,2593,305,518,878,160,6110,2969,8806,480,7879,397,152,119,0,31880,20769,79,265,7,231,7820,128,23,124,55,12,1,7,3,11,1001,1000,1000,28,48,0,1000,0,66,1010,75,27,31,58,22,1000,149,1001,25,1001,8,59,9,0,1005,1025,4807,8387,1400,9113,27690,6080,334,4938,455,112,2,24,6,28,2751,1370,1051,1502,169,0,1592,0,1511,55384,2593,305,518,878,160,6110,2969,8806,480,7879,397,152,119,0,31880,20769,79,265,7,231,7820,128,23,124,55,12,1,7,3,11,1001,1000,1000,28,48,0,1000,0,66,1010,75,27,31,58,22,1000,149,1001,25,1001,8,59,9,0,1005,1025,cosine
mybatis-mybatis-3_3.4.6,4833,8435,1406,9182,27803,6122,335,4972,460,113,2,24,6,28,2756,1371,1052,1506,169,0,1594,0,1525,55865,2596,309,518,889,147,6172,2995,8887,483,7958,395,153,126,0,32097,19749,79,266,7,231,7820,128,23,124,55,12,1,7,3,11,1001,1000,1000,28,48,0,1000,0,66,1010,75,27,32,58,22,1000,149,1001,25,1001,8,59,9,0,1005,1025,4833,8435,1406,9182,27803,6122,335,4972,460,113,2,24,6,28,2756,1371,1052,1506,169,0,1594,0,1525,55865,2596,309,518,889,147,6172,2995,8887,483,7958,395,153,126,0,32097,19749,79,266,7,231,7820,128,23,124,55,12,1,7,3,11,1001,1000,1000,28,48,0,1000,0,66,1010,75,27,32,58,22,1000,149,1001,25,1001,8,59,9,0,1005,1025,cosine
mybatis-mybatis-3_3.5.0,6155,12113,1537,12382,90671,6778,317,4539,708,557,0,11,11,12,1783,253,138,1404,55,0,554,0,1641,79796,3535,760,965,417,525,8710,2228,9094,1355,7344,682,51,91,0,46546,28881,82,641,6,401,20910,205,18,165,30,204,0,2,3,5,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1212,223,271,81,253,10,4,7,0,424,1025,6155,12113,1537,12382,90671,6778,317,4539,708,557,0,11,11,12,1783,253,138,1404,55,0,554,0,1641,79796,3535,760,965,417,525,8710,2228,9094,1355,7344,682,51,91,0,46546,28881,82,641,6,401,20910,205,18,165,30,204,0,2,3,5,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1212,223,271,81,253,10,4,7,0,424,1025,cosine
mybatis-mybatis-3_3.5.0,6155,12113,1537,12382,90671,6778,317,4539,708,557,0,11,11,12,1783,253,138,1404,55,0,554,0,1641,79796,3535,760,965,417,525,8710,2228,9094,1355,7344,682,51,91,0,46546,28881,82,641,6,401,20910,205,18,165,30,204,0,2,3,5,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1212,223,271,81,253,10,4,7,0,424,1025,6155,12113,1537,12382,90671,6778,317,4539,708,557,0,11,11,12,1783,253,138,1404,55,0,554,0,1641,79796,3535,760,965,417,525,8710,2228,9094,1355,7344,682,51,91,0,46546,28881,80,260,7,230,7948,129,23,124,54,12,1,7,3,11,1001,1000,1000,28,48,0,1000,0,66,1010,76,26,32,61,22,1000,149,1001,24,1001,7,59,9,15,1005,1025,cosine
mybatis-mybatis-3_3.5.0,6155,12113,1537,12382,90671,6778,317,4539,708,557,0,11,11,12,1783,253,138,1404,55,0,554,0,1641,79796,3535,760,965,417,525,8710,2228,9094,1355,7344,682,51,91,0,46546,28881,82,641,6,401,20910,205,18,165,30,204,0,2,3,5,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1212,223,271,81,253,10,4,7,0,424,1025,5301,8644,1461,9127,28424,6330,347,5114,460,120,2,24,6,28,2814,1391,1052,1558,175,0,1607,0,1540,55411,2646,320,551,1152,152,6348,3306,8703,518,7955,381,153,142,71,32960,20812,82,641,6,401,20910,205,18,165,30,204,0,2,3,5,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1212,223,271,81,253,10,4,7,0,424,1025,cosine
mybatis-mybatis-3_3.5.0,6155,12113,1537,12382,90671,6778,317,4539,708,557,0,11,11,12,1783,253,138,1404,55,0,554,0,1641,79796,3535,760,965,417,525,8710,2228,9094,1355,7344,682,51,91,0,46546,28881,82,641,6,401,20910,205,18,165,30,204,0,2,3,5,50,33,33,50,12,0,33,0,88,2600,118,38,114,18,92,1212,223,271,81,253,10,4,7,0,424,1025,5301,8644,1461,9127,28424,6330,347,5114,460,120,2,24,6,28,2814,1391,1052,1558,175,0,1607,0,1540,55411,2646,320,551,1152,152,6348,3306,8703,518,7955,381,153,142,71,32960,20812,80,260,7,230,7948,129,23,124,54,12,1,7,3,11,1001,1000,1000,28,48,0,1000,0,66,1010,76,26,32,61,22,1000,149,1001,24,1001,7,59,9,15,1005,1025,cosine
