Class Complexity,Class Complexity 20,Number of Graphs,Mean Nodes,Sd Nodes,Sum Nodes,Min Nodes,Max Nodes,Mean Edges,Sd Edges,Sum Edges,Min Edges,Max Edges,Mean Radius,Sd Radius,Sum Radius,Min Radius,Max Radius,Mean Diameter,Sd Diameter,Sum Diameter,Min Diameter,Max Diameter,Mean CenterSize,Sd CenterSize,Sum CenterSize,Min CenterSize,Max CenterSize,Mean PeripherySize,Sd PeripherySize,Sum PeripherySize,Min PeripherySize,Max PeripherySize,Mean AvrShortestPath,Sd AvrShortestPath,Sum AvrShortestPath,Min AvrShortestPath,Max AvrShortestPath,Mean EigenLargestLap,Sd EigenLargestLap,Sum EigenLargestLap,Min EigenLargestLap,Max EigenLargestLap,Mean EigenSecondLargestLap,Sd EigenSecondLargestLap,Sum EigenSecondLargestLap,Min EigenSecondLargestLap,Max EigenSecondLargestLap,Mean AlgebraicConnectivity,Sd AlgebraicConnectivity,Sum AlgebraicConnectivity,Min AlgebraicConnectivity,Max AlgebraicConnectivity,Mean EigenSmallestNonZeroLap,Sd EigenSmallestNonZeroLap,Sum EigenSmallestNonZeroLap,Min EigenSmallestNonZeroLap,Max EigenSmallestNonZeroLap,Mean EigenGapLap,Sd EigenGapLap,Sum EigenGapLap,Min EigenGapLap,Max EigenGapLap,Mean EigenLargestAdj,Sd EigenLargestAdj,Sum EigenLargestAdj,Min EigenLargestAdj,Max EigenLargestAdj,Mean EigenSecondLargestAdj,Sd EigenSecondLargestAdj,Sum EigenSecondLargestAdj,Min EigenSecondLargestAdj,Max EigenSecondLargestAdj,Mean EigenSmallestAdj,Sd EigenSmallestAdj,Sum EigenSmallestAdj,Min EigenSmallestAdj,Max EigenSmallestAdj,Mean EigenSecondSmallestAdj,Sd EigenSecondSmallestAdj,Sum EigenSecondSmallestAdj,Min EigenSecondSmallestAdj,Max EigenSecondSmallestAdj,Mean EigenGapAdj,Sd EigenGapAdj,Sum EigenGapAdj,Min EigenGapAdj,Max EigenGapAdj,Mean EigenStdDevAdj,Sd EigenStdDevAdj,Sum EigenStdDevAdj,Min EigenStdDevAdj,Max EigenStdDevAdj,Mean Energy,Sd Energy,Sum Energy,Min Energy,Max Energy,Mean NodeMean,Sd NodeMean,Sum NodeMean,Min NodeMean,Max NodeMean,Mean NodeMedian,Sd NodeMedian,Sum NodeMedian,Min NodeMedian,Max NodeMedian,Mean NodeStDev,Sd NodeStDev,Sum NodeStDev,Min NodeStDev,Max NodeStDev,Mean MaxDegree,Sd MaxDegree,Sum MaxDegree,Min MaxDegree,Max MaxDegree,Mean MinDegree,Sd MinDegree,Sum MinDegree,Min MinDegree,Max MinDegree,Mean Density,Sd Density,Sum Density,Min Density,Max Density,Mean EdgeConnectivity,Sd EdgeConnectivity,Sum EdgeConnectivity,Min EdgeConnectivity,Max EdgeConnectivity,Mean AvrNodeConnectivity,Sd AvrNodeConnectivity,Sum AvrNodeConnectivity,Min AvrNodeConnectivity,Max AvrNodeConnectivity,Mean ClusteringCoef,Sd ClusteringCoef,Sum ClusteringCoef,Min ClusteringCoef,Max ClusteringCoef,Mean Transitivity,Sd Transitivity,Sum Transitivity,Min Transitivity,Max Transitivity
0,0,5,25.6,16.56200471,128,14,54,24.8,16.39207125,124,13,53,12.4,8.502940668,62,6,27,24.2,16.93221781,121,11,53,1.6,0.547722558,8,1,2,2,0,10,2,2,8.712820513,5.664212254,43.56410256,4.230769231,18.33333333,4.105388036,0.287392542,20.52694018,3.949855824,4.618576982,3.951610467,0.116476354,19.75805233,3.801937736,4.121325949,0.031796182,0.02623854,0.15898091,0.003383683,0.067344106,0.031796182,0.02623854,0.15898091,0.003383683,0.067344106,0.153777569,0.198521269,0.768887844,0.010139601,0.497251033,2.025209652,0.103217159,10.12604826,1.956295201,2.207954221,1.906919446,0.063992064,9.534597231,1.827090915,1.986963471,-2.025209652,0.103217159,-10.12604826,-2.207954221,-1.956295201,-1.906919446,0.063992064,-9.534597231,-1.986963471,-1.827090915,0.118290206,0.135739214,0.591451031,0.009774737,0.348280958,1.424890604,0.023874591,7.124453021,1.414213562,1.467598771,1.244085039,0.01508557,6.220425194,1.223824605,1.25995733,1.928973545,0.054832503,9.644867725,1.857142857,2,2,0,10,2,2,0.337228532,0.136405745,1.686142659,0.190625877,0.554700196,2.2,0.447213595,11,2,3,1,0,5,1,1,0.101795686,0.047715383,0.508978429,0.037037037,0.153846154,1,0,5,1,1,1.032967033,0.073716527,5.164835165,1,1.164835165,0,0,0,0,0,0,0,0,0,0
0,0,4,55.5,44.64302857,222,14,98,57,47.58150901,228,13,103,14,6.582805886,56,7,21,27.5,13.72345923,110,13,42,1.5,0.577350269,6,1,2,2.75,0.957427108,11,2,4,10.67395401,5.529232398,42.69581606,5,16.42815064,5.011669538,1.574633398,20.04667815,3.949855824,7.292801184,4.420348209,0.671296006,17.68139284,3.801937736,5.154402903,0.021045016,0.021634421,0.084180064,0.002396421,0.050144176,0.021045016,0.021634421,0.084180064,0.002396421,0.050144176,0.591321329,1.033018784,2.365285316,0.005705298,2.138398281,2.242501226,0.390348289,8.970004906,1.956295201,2.794823452,2.095512757,0.271982882,8.38205103,1.827090915,2.403680107,-2.227281871,0.361781798,-8.909127486,-2.733957405,-1.956295201,-2.087256964,0.260178466,-8.349027856,-2.373248209,-1.827090915,0.146988469,0.170967829,0.587953876,0.001090204,0.391143344,1.432841848,0.022029762,5.731367393,1.414213562,1.4572959,1.257050999,0.030925623,5.028203998,1.223824605,1.288075988,1.981462585,0.120955078,7.92585034,1.857142857,2.102040816,2,0,8,2,2,0.389835552,0.095210545,1.559342209,0.307793506,0.527389915,3.25,1.892969449,13,2,6,1,0,4,1,1,0.07193716,0.05976947,0.287748641,0.021670524,0.142857143,1,0,4,1,1,1.179948442,0.220273362,4.719793767,1,1.449438202,0,0,0,0,0,0,0,0,0,0
0,0,8,20,18.72355278,160,3,54,19.75,19.57221062,158,2,54,7.5,7.211102551,60,1,23,12.375,9.054399089,99,2,27,6,12.95045504,48,1,38,2.25,0.707106781,18,2,4,5.100569624,3.652662949,40.80455699,1.333333333,12.18378756,4.122843494,0.918188451,32.98274795,3,5.618828864,3.268715886,1.465299208,26.14972709,1,4.657944946,0.293886039,0.437836891,2.351088312,0.013523285,1,0.293886039,0.437836891,2.351088312,0.013523285,1,0.854127608,0.767716767,6.833020865,0.147918089,2,1.944866023,0.384901588,15.55892819,1.414213562,2.487052587,1.432653593,0.912483491,11.46122874,9.7795E-17,2.214011744,-1.944866023,0.384901588,-15.55892819,-2.487052587,-1.414213562,-1.432653593,0.912483491,-11.46122874,-2.214011744,9.7795E-17,0.512212431,0.563864605,4.097699446,0.036610887,1.414213562,1.428923528,0.023628508,11.43138822,1.414213562,1.468977446,1.165456849,0.14426474,9.323654793,0.942809042,1.297749442,1.781361837,0.302588111,14.2508947,1.333333333,2.102564103,1.75,0.46291005,14,1,2,0.454298715,0.102482113,3.63438972,0.274721128,0.577350269,2.5,0.755928946,20,2,4,1,0,8,1,1,0.260949129,0.260014381,2.08759303,0.037735849,0.666666667,1,0,8,1,1,1.179449793,0.284928658,9.435598342,1,1.72327044,0,0,0,0,0,0,0,0,0,0
0,0,2,17,9.899494937,34,10,24,16,9.899494937,32,9,23,8.5,4.949747468,17,5,12,16,9.899494937,32,9,23,2,0,4,2,2,2,0,4,2,2,6,3.299831646,12,3.666666667,8.333333333,3.942501378,0.057117745,7.885002755,3.902113033,3.982889723,3.774942821,0.221902598,7.549885641,3.618033989,3.931851653,0.057498622,0.057117745,0.114997245,0.017110277,0.097886967,0.057498622,0.057117745,0.114997245,0.017110277,0.097886967,0.167558557,0.164784853,0.335117114,0.05103807,0.284079044,1.951607675,0.04613409,3.90321535,1.918985947,1.984229403,1.809836694,0.180071287,3.619673388,1.682507066,1.937166322,-1.951607675,0.04613409,-3.90321535,-1.984229403,-1.918985947,-1.809836694,0.180071287,-3.619673388,-1.937166322,-1.682507066,0.141770981,0.133937197,0.283541962,0.04706308,0.236478882,1.414213562,0,2.828427125,1.414213562,1.414213562,1.224582881,0.027220846,2.449165763,1.205334837,1.243830926,1.858333333,0.082495791,3.716666667,1.8,1.916666667,2,0,4,2,2,0.351983436,0.098505045,0.703966873,0.282329851,0.421637021,2,0,4,2,2,1,0,2,1,1,0.141666667,0.082495791,0.283333333,0.083333333,0.2,1,0,2,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0
0,0,22,25.45454545,18.00985781,560,4,83,24.90909091,18.50845133,548,3,84,10.13636364,6.151232587,223,2,24,18.36363636,11.34122465,404,3,47,4.272727273,7.251809746,94,1,35,2.090909091,0.294244943,46,2,3,7.03092502,3.880205923,154.6803504,1.666666667,16.54451954,4.175950981,0.44425074,91.87092158,3.414213562,5.029693082,3.816463096,0.702429283,83.96218812,2,4.959655654,0.099854062,0.154208111,2.196789358,0.002909843,0.585786438,0.099854062,0.154208111,2.196789358,0.002909843,0.585786438,0.359487885,0.395393929,7.908733466,0.015261345,1.414213562,2.012575347,0.184543925,44.27665762,1.618033989,2.360527856,1.778948747,0.423164967,39.13687244,0.618033989,2.272417899,-2.011391106,0.182331778,-44.25060433,-2.335683803,-1.618033989,-1.777970589,0.42174729,-39.11535296,-2.240001097,-0.618033989,0.233626599,0.266844428,5.139785181,0.014591963,1,1.422817604,0.014444181,31.30198729,1.414213562,1.462166555,1.22415339,0.050644745,26.93137457,1.092820323,1.270442092,1.877953107,0.15754656,41.31496834,1.5,2.066666667,1.977272727,0.106600358,43.5,1.5,2,0.385738797,0.09982752,8.486253536,0.210707055,0.577350269,2.409090909,0.50323628,53,2,3,1,0,22,1,1,0.146655979,0.136565216,3.226431546,0.024684102,0.5,1,0,22,1,1,1.133055248,0.234147708,24.92721545,1,1.763297872,0,0,0,0,0,0,0,0,0,0
0,0,11,26.72727273,35.9780236,294,3,124,26.54545455,37.31049085,292,2,127,8.636363636,8.512023582,95,1,30,15.54545455,14.38307086,171,2,48,3.181818182,4.285281363,35,1,14,3,1.843908891,33,2,8,6.347528022,5.716033385,69.82280824,1.333333333,19.82835038,4.146382085,0.598933615,45.61020293,3,4.836723649,3.609684082,0.996838064,39.70652491,1,4.827195783,0.16704782,0.285178659,1.83752602,0.003226572,1,0.16704782,0.285178659,1.83752602,0.003226572,1,0.536698002,0.566743654,5.903678027,0.00076644,2,1.984832285,0.252847337,21.83315514,1.414213562,2.254027982,1.646740818,0.610131522,18.114149,9.7795E-17,2.23780088,-1.978189831,0.245784449,-21.76008814,-2.253294091,-1.414213562,-1.648560229,0.61053388,-18.13416251,-2.225783288,9.7795E-17,0.338091467,0.388474744,3.71900614,0.007236271,1.414213562,1.42670748,0.017966365,15.69378228,1.414213562,1.457737974,1.199550263,0.097170159,13.19505289,0.942809042,1.285071189,1.838440655,0.210963786,20.2228472,1.333333333,2.064516129,1.909090909,0.301511345,21,1,2,0.426659325,0.087256435,4.693252576,0.308545992,0.577350269,2.363636364,0.504524979,26,2,3,1,0,11,1,1,0.197347024,0.180386526,2.170817261,0.016653554,0.666666667,1,0,11,1,1,1.149473088,0.287916701,12.64420396,1,1.859952793,0,0,0,0,0,0,0,0,0,0
0,0,7,40.14285714,39.28285704,281,6,124,40,39.92910384,280,5,125,13.14285714,10.88467687,92,3,36,25.57142857,21.74746838,179,5,71,1.857142857,0.899735411,13,1,3,2.142857143,0.377964473,15,2,3,9.830201778,8.158178592,68.81141245,2.333333333,27.07920273,4.431051709,0.533709078,31.01736197,3.732050808,5.129804704,4.043016297,0.555394877,28.30111408,3,4.581545958,0.064467704,0.096936948,0.451273927,0.001278885,0.267949192,0.064467704,0.096936948,0.451273927,0.001278885,0.267949192,0.388035412,0.371329017,2.716247887,0.030678764,0.964546192,2.119694598,0.208668592,14.83786218,1.801937736,2.415183025,1.905248719,0.31626158,13.33674104,1.246979604,2.173868921,-2.119564625,0.208648164,-14.83695237,-2.415183025,-1.801937736,-1.905715994,0.316560198,-13.34001196,-2.17386892,-1.246979604,0.214445878,0.199350696,1.501121148,0.028798893,0.554958132,1.429727686,0.018110843,10.0080938,1.414213562,1.460593487,1.248564057,0.039989366,8.739948398,1.164653069,1.280279937,1.938212274,0.129005898,13.56748592,1.666666667,2.044444444,2,0,14,2,2,0.366188398,0.108786955,2.563318786,0.249731038,0.516397779,2.571428571,0.534522484,18,2,3,1,0,7,1,1,0.106190126,0.106877338,0.743330884,0.016391293,0.333333333,1,0,7,1,1,1.174932289,0.178149494,8.224526025,1,1.382828283,0,0,0,0,0,0,0,0,0,0
0,0,2,27,28.28427125,54,7,47,27,29.69848481,54,6,48,8.5,7.778174593,17,3,14,16.5,14.8492424,33,6,27,1.5,0.707106781,3,1,2,2,0,4,2,2,6.255627505,5.075557093,12.51125501,2.666666667,9.844588344,4.320888111,0.733906658,8.641776221,3.801937736,4.839838486,3.90706252,0.933498213,7.81412504,3.246979604,4.567145437,0.104321135,0.132569976,0.20864227,0.010580006,0.198062264,0.104321135,0.132569976,0.20864227,0.010580006,0.198062264,0.413825591,0.199591554,0.827651181,0.272693049,0.554958132,2.057255349,0.296272486,4.114510698,1.847759065,2.266751633,1.77673145,0.512677713,3.553462899,1.414213562,2.139249337,-2.057255349,0.296272486,-4.114510698,-2.266751633,-1.847759065,-1.77673145,0.512677713,-3.553462899,-2.139249337,-1.414213562,0.2805239,0.216405226,0.561047799,0.127502297,0.433545503,1.4294219,0.021507837,2.858843799,1.414213562,1.444630237,1.211735688,0.086362149,2.423471375,1.150668426,1.272802949,1.878419453,0.232120159,3.756838906,1.714285714,2.042553191,2,0,4,2,2,0.423268523,0.091473473,0.846537047,0.35858701,0.487950036,2.5,0.707106781,5,2,3,1,0,2,1,1,0.165058808,0.170632613,0.330117616,0.04440333,0.285714286,1,0,2,1,1,1.175300648,0.247912553,2.350601295,1,1.350601295,0,0,0,0,0,0,0,0,0,0
0,0,3,25,32.04684072,75,6,62,25,33.77869151,75,5,64,7.666666667,8.082903769,23,3,17,12.66666667,12.42309677,38,5,27,2,1,6,1,3,2.333333333,0.577350269,7,2,3,5.360126917,4.956687979,16.08038075,2.333333333,11.08038075,4.121782356,0.615503696,12.36534707,3.732050808,4.831358525,3.606348053,0.845402864,10.81904416,3,4.572064555,0.160066684,0.131077681,0.480200051,0.014188594,0.267949192,0.160066684,0.131077681,0.480200051,0.014188594,0.267949192,0.515434303,0.238843791,1.54630291,0.25929397,0.732050808,1.966690489,0.246743658,5.900071466,1.801937736,2.250374665,1.609260742,0.489849915,4.827782225,1.246979604,2.166589058,-1.966689844,0.246742546,-5.900069532,-2.250372731,-1.801937736,-1.608890786,0.48921855,-4.826672358,-2.165479192,-1.246979604,0.357429747,0.244634612,1.072289242,0.083785607,0.554958132,1.425666354,0.019836817,4.276999061,1.414213562,1.448571937,1.199181991,0.072256028,3.597545974,1.150668426,1.282224478,1.81515617,0.217260639,5.44546851,1.666666667,2.064516129,2,0,6,2,2,0.453533968,0.085439159,1.360601904,0.356254088,0.516397779,2.333333333,0.577350269,7,2,3,1,0,3,1,1,0.217630715,0.160934508,0.652892146,0.033844527,0.333333333,1,0,3,1,1,1.23409131,0.405458042,3.702273929,1,1.702273929,0,0,0,0,0,0,0,0,0,0
0,0,8,20.75,14.42963221,166,5,43,20,14.50123147,160,4,42,9,7.171371656,72,2,21,17.125,14.4759653,137,4,42,2.625,3.54310195,21,1,11,2.375,0.744023809,19,2,4,6.51916249,4.782434204,52.15329992,2,14.66666667,4.1213945,0.449293865,32.971156,3.618033989,4.828005811,3.669533811,0.457884514,29.35627049,2.618033989,3.986233191,0.102448488,0.120302498,0.819587904,0.005335433,0.381966011,0.102448488,0.120302498,0.819587904,0.005335433,0.381966011,0.451860688,0.405570315,3.614885507,0.015977831,1,1.99286351,0.166696133,15.94290808,1.732050808,2.234626455,1.736190132,0.326927337,13.88952106,1,1.979642884,-1.992853541,0.166680495,-15.94282833,-2.234626455,-1.732050808,-1.737533442,0.328036868,-13.90026754,-1.979642884,-1,0.256673378,0.225841277,2.053387026,0.015261345,0.732050808,1.422049809,0.014793588,11.37639847,1.414213562,1.4509525,1.212059088,0.057819446,9.696472707,1.092820323,1.264955645,1.864543467,0.138101319,14.91634773,1.6,2,2,0,16,2,2,0.384748886,0.114314556,3.077991089,0.213082632,0.547722558,2.25,0.46291005,18,2,3,1,0,8,1,1,0.157873687,0.117998844,1.262989497,0.046511628,0.4,1,0,8,1,1,1.112865497,0.216266315,8.902923977,1,1.555555556,0,0,0,0,0,0,0,0,0,0
0,0,9,31.44444444,30.356676,283,4,76,30.88888889,31.06221356,278,3,78,13.66666667,12.59960317,123,2,35,26.66666667,25.24381112,240,3,69,1.666666667,0.5,15,1,2,2,0,18,2,2,9.41989616,8.249618353,84.77906544,1.666666667,23.66666667,4.184085693,0.926505162,37.65677124,3.414213562,6.475724119,3.522629217,0.89522085,31.70366295,2,4.380132021,0.156402357,0.245859328,1.407621216,0.002013867,0.585786438,0.156402357,0.245859328,1.407621216,0.002013867,0.585786438,0.661456476,0.814953788,5.953108281,0.006037545,2.249902645,1.98847539,0.314657892,17.89627851,1.618033989,2.675952902,1.607544001,0.572565256,14.46789601,0.618033989,2.009011871,-1.98847539,0.314657892,-17.89627851,-2.675952902,-1.618033989,-1.607544001,0.572565256,-14.46789601,-2.009011871,-0.618033989,0.380931389,0.40236934,3.428382498,0.005868809,1,1.418511386,0.009566023,12.76660247,1.414213562,1.44222051,1.214093787,0.060853937,10.92684409,1.118033989,1.281747488,1.827130482,0.202359996,16.44417434,1.5,2.052631579,1.888888889,0.220479276,17,1.5,2,0.381679496,0.140165013,3.435115461,0.167801519,0.577350269,2.444444444,1.013793755,22,2,5,1,0,9,1,1,0.185125411,0.189408896,1.666128695,0.027368421,0.5,1,0,9,1,1,1.036961974,0.100179507,9.332657764,1,1.302807018,0,0,0,0,0,0,0,0,0,0
0,0,11,18.90909091,29.29318878,208,5,100,18.81818182,31.61587633,207,4,107,6.545454545,10.27972409,72,2,36,12.90909091,20.24082284,142,4,71,1.181818182,0.404519917,13,1,2,2.181818182,0.404519917,24,2,3,5.009419288,6.575915061,55.10361217,2,23.5769697,3.915371074,0.525280465,43.06908182,3.618033989,5.040790492,3.17058206,0.958741521,34.87640266,2.618033989,5.040789746,0.281877467,0.171499858,3.100652142,0.001592097,0.381966011,0.281877467,0.171499858,3.100652142,0.001592097,0.381966011,0.744789014,0.437806472,8.192679159,7.46087E-07,1,1.86919357,0.242427252,20.56112927,1.732050808,2.389832789,1.317154793,0.550252018,14.48870273,1,2.389787111,-1.866047144,0.235156782,-20.52651858,-2.355793636,-1.732050808,-1.314473366,0.544287613,-14.45920703,-2.355726075,-1,0.552038777,0.309563538,6.072426545,4.56776E-05,0.732050808,1.423177531,0.017783586,15.65495284,1.414213562,1.470243572,1.143982073,0.088420426,12.5838028,1.092820323,1.310913398,1.721818182,0.211745988,18.94,1.6,2.14,2,0,22,2,2,0.498258941,0.085898524,5.480848352,0.34299717,0.547722558,2.272727273,0.467099366,25,2,3,1,0,11,1,1,0.303903608,0.164894597,3.342939691,0.021616162,0.4,1,0,11,1,1,1.062542403,0.129443588,11.68796643,1,1.352941176,0,0,0,0,0,0,0,0,0,0
1,0.5,4,63,21.96967607,252,33,85,82.25,26.03043091,329,46,108,15.75,5.251983752,63,8,19,29.75,13.27591805,119,10,38,3.25,3.862210075,13,1,9,3.25,1.892969449,13,2,6,10.6204643,4.268248434,42.48185719,4.645833333,14.44201681,17.25136804,6.074521336,69.00547215,12.02800908,26.00502137,7.929674598,3.694184925,31.71869839,4.961365204,13.09090909,0.017811757,0.025223257,0.071247028,0.004753835,0.055643552,0.017811757,0.025223257,0.071247028,0.004753835,0.055643552,9.321693438,8.375427817,37.28677375,1.867100795,20.41425538,5.340624257,0.877638282,21.36249703,4.324594057,6.145346005,2.508854278,0.736596511,10.03541711,2.090242539,3.612339476,-3.596085115,0.732767894,-14.38434046,-4.256063834,-2.765232578,-2.188266464,0.115776472,-8.753065857,-2.356351683,-2.091117867,2.831769978,1.506123979,11.32707991,0.712254581,3.967052802,1.640152961,0.059007323,6.560611844,1.576614818,1.695582496,1.365738269,0.025309019,5.462953077,1.336878322,1.391333961,2.643352569,0.174194072,10.57341028,2.450704225,2.793650794,2,0,8,2,2,2.070369208,0.695281805,8.28147683,1.284953945,2.919117908,16,6.218252702,64,11,25,1,0,4,1,1,0.049360564,0.025919371,0.197442257,0.030252101,0.087121212,1,0,4,1,1,1.343975282,0.3558179,5.375901128,1.091348089,1.848484848,0.18180285,0.082443138,0.727211401,0.08959276,0.266378066,0.215042852,0.026010431,0.860171407,0.177725118,0.236363636
0.916666667,0.916666667,12,133.75,55.42255038,1605,10,204,248.1666667,109.7839476,2978,9,377,29.33333333,15.34650291,352,5,57,58.25,30.73678578,699,9,113,1.416666667,0.514928651,17,1,2,2.166666667,0.389249472,26,2,3,16.69063944,10.08652326,200.2876733,3.666666667,36.26779677,70.32593454,30.38163056,843.9112145,3.902113033,107.0002696,50.72318815,27.87054261,608.6782578,3.618033989,87.00042028,0.011674742,0.02778901,0.140096908,0.0003959,0.097886967,0.011674742,0.02778901,0.140096908,0.0003959,0.097886967,19.60274639,6.433686689,235.2329567,0.284079044,25.9790022,11.52409358,3.804244819,138.2891229,1.918985947,15.21229825,3.690257276,0.652316086,44.28308731,1.682507066,4.056729134,-8.335219885,3.020470214,-100.0226386,-11.68704236,-1.918985947,-2.581922694,0.304421151,-30.98307233,-2.810228388,-1.682507066,7.8338363,3.225444943,94.0060356,0.236478882,11.25460351,1.884541295,0.188219184,22.61449555,1.414213562,2.164290742,1.392833658,0.064576876,16.71400389,1.205334837,1.456230382,3.548425791,0.706947202,42.58110949,1.8,4.656716418,2.75,0.621581561,33,2,4,6.916647311,2.8387082,82.99976774,0.421637021,10.91395222,71.08333333,30.96466706,853,2,108,1,0,12,1,1,0.042693444,0.050734666,0.51232133,0.016565247,0.2,1,0,12,1,1,1.420216133,0.247834169,17.0425936,1,1.967904837,0.368726594,0.145038355,4.424719133,0,0.592665286,0.107543554,0.045462937,1.290522651,0,0.179661017
0.875,0.375,8,77.75,73.49392589,622,21,187,153.5,169.2799878,1228,23,428,6.875,2.474873734,55,4,12,12.375,4.983902659,99,8,23,2.75,2.549509757,22,1,9,2.375,0.744023809,19,2,4,3.862385706,2.019769981,30.89908565,2.483238457,8.333333333,65.13181744,73.08117725,521.0545395,3.982889723,175.0000997,11.64519174,17.14210753,93.1615339,3.931851653,54.00113234,0.049160807,0.032583415,0.393286455,0.017110277,0.098449873,0.049160807,0.032583415,0.393286455,0.017110277,0.098449873,53.4866257,65.08929788,427.8930056,0.05103807,167.6045417,7.91566106,5.155305593,63.32528848,1.984229403,15.49325876,2.882187264,2.166596482,23.05749812,1.848410006,8.211013623,-6.155252751,4.516823701,-49.24202201,-12.39283495,-1.984229403,-2.704670968,1.461912881,-21.63736774,-6.290595241,-1.937166322,5.033473796,4.033087124,40.26779036,0.04706308,11.67131689,1.831601546,0.237404335,14.65281237,1.414213562,2.230861759,1.404957563,0.072994074,11.23966051,1.243830926,1.494629812,3.322876424,0.900201658,26.58301139,1.916666667,4.947976879,2.875,0.640869944,23,2,4,5.714467543,5.162551006,45.71574034,0.282329851,12.84942578,64,73.2061668,512,2,174,1,0,8,1,1,0.081203514,0.049140121,0.649628115,0.021102869,0.147619048,1,0,8,1,1,1.764635892,0.498044262,14.11708714,1,2.39025933,0.394841209,0.219653386,3.158729669,0,0.684990801,0.144407445,0.116656775,1.155259562,0,0.277310924
0.857142857,0.857142857,7,109,67.70524352,763,7,207,149.5714286,93.3003343,1047,6,276,23,13.88044188,161,3,43,45.71428571,27.51190219,320,6,85,1.285714286,0.487950036,9,1,2,2.142857143,0.377964473,15,2,3,15.25210289,8.74263159,106.7647203,2.666666667,28.66111383,32.68946364,19.38493641,228.8262455,3.801937736,64.00076856,9.579544872,7.752466365,67.0568141,3.246979604,24.96766793,0.030579359,0.073866854,0.214055513,0.00082051,0.198062264,0.030579359,0.073866854,0.214055513,0.00082051,0.198062264,23.10991877,18.49310205,161.7694314,0.554958132,56.93873308,6.286570336,2.281516481,44.00599235,1.847759065,9.012277183,3.493278595,2.236307215,24.45295017,1.414213562,7.783021817,-4.606186241,1.664356983,-32.24330368,-7.014570814,-1.847759065,-2.788978976,1.432607221,-19.52285283,-5.83372307,-1.414213562,2.793291741,2.291565249,19.55304218,0.170502422,5.12603401,1.636684488,0.125752991,11.45679142,1.414213562,1.796292478,1.335676228,0.085915314,9.349733599,1.150668426,1.406174274,2.628350981,0.478909517,18.39845687,1.714285714,3.205298013,2,0,14,2,2,2.922569012,1.418550913,20.45798309,0.487950036,4.362442559,31.57142857,19.58619533,221,2,63,1,0,7,1,1,0.063939832,0.098589745,0.447578823,0.012944984,0.285714286,1,0,7,1,1,1.214158784,0.165075374,8.499111488,1,1.428082192,0.188761853,0.102424468,1.321332974,0,0.283117382,0.12393071,0.062230104,0.86751497,0,0.185950413
0.80952381,0.761904762,21,71.47619048,63.00207857,1501,4,256,127.6666667,128.3145874,2681,3,515,6.333333333,1.653279569,133,2,10,11.71428571,3.303677604,246,3,19,1.952380952,0.21821789,41,1,2,3.380952381,6.328318817,71,2,31,3.373735604,1.415033747,70.84844768,1.666666667,7,56.82332442,62.15728218,1193.289813,3.414213562,246.0000502,6.016214443,3.128887285,126.3405033,2,18.06247868,0.074860021,0.117697371,1.572060448,0.011184302,0.585786438,0.074860021,0.117697371,1.572060448,0.011184302,0.585786438,50.80710998,61.51652159,1066.94931,0.073263649,239.1291523,7.68061934,4.236088135,161.2930061,1.618033989,17.22698762,2.171812621,0.586133028,45.60806505,0.618033989,3.810771525,-5.434133131,3.359302264,-114.1167958,-14.11302607,-1.618033989,-2.199772041,0.595804177,-46.19521287,-3.8124085,-0.618033989,5.508806719,3.962811845,115.6849411,0.066516041,14.59904242,1.790554429,0.215983974,37.60164301,1.414213562,2.008800338,1.372984389,0.096492132,28.83267217,1.118033989,1.446092318,3.174495932,0.797810218,66.66441457,1.5,4.0234375,2.738095238,0.490383718,57.5,1.5,3,5.561964172,4.130530812,116.8012476,0.307793506,15.25493933,57.14285714,62.7369793,1200,2,247,1,0,21,1,1,0.090418903,0.100553906,1.89879696,0.015778186,0.5,1,0,21,1,1,1.59739553,0.386078839,33.54530613,1,2.254505252,0.393193833,0.232094388,8.257070496,0,0.619044265,0.089776103,0.073139166,1.885298159,0,0.176470588
